gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT1G58215,13.6052431854979,3.09980574354793,1.10298808646723,2.81037101087493,0.0049484419971466,0.0151901909207344,up,11.9043457267973,-3.46532605532863,1.16756130262066,-2.96800351943019,0.0029974089854484,0.0096430121147762,down
AT1G21410,80.9491098985945,-1.30295916156717,0.463643185541274,-2.81026272400843,0.0049501073750722,0.0151932390990401,down,311.664311644279,-1.13694903450266,0.24976622635885,-4.5520527377835,5.31250137302743e-06,3.32410800198002e-05,down
AT5G20450,41.8830440854048,-1.79793236477015,0.639830204047898,-2.81001483424117,0.0049539216586131,0.0152028811351383,down,235.937330764719,-1.21883843010924,0.242043601131252,-5.03561517186444,4.76316633106664e-07,3.61991542467023e-06,down
AT1G06420,48.0637917227845,1.56086432435314,0.555645556677832,2.80910070384697,0.0049680103815137,0.0152399080343042,up,76.9301433823686,1.07442231517738,0.379286712902192,2.83274440846137,0.0046150270509806,0.0139732763488025,up
AT4G29770,8.40930620063302,4.54880942097873,1.61975527599387,2.80833128830996,0.0049798968093081,0.0152701517577864,up,135.018569806234,-7.09960717217861,0.781132425151655,-9.08886501645382,1.0007827775104801e-19,3.3134099420184097e-18,down
AT3G48280,12.722782241564,3.25678098593458,1.1609836983004,2.80519096926364,0.0050286776261124,0.0154009216101432,up,213.414019298585,-2.01500710634233,0.258518243382985,-7.79444839162541,6.46904461418711e-15,1.40178548143632e-13,down
AT1G71330,56.0944925946462,1.45243303714599,0.518989877814157,2.79857681090668,0.0051328359726041,0.0156812453256934,up,83.3224054250535,-2.82675394696896,0.40587733230459,-6.96455239547012,3.29449513221168e-12,5.31370900682601e-11,down
AT5G63900,4.93043031075345,6.20338004383259,2.21876349986705,2.79587258588141,0.0051759801889802,0.0157878574986768,up,5.03985403520223,-5.80730744211876,1.91749037419191,-3.02859796340106,0.0024569140521971,0.0081096509043137,down
AT4G04620,231.023194598807,-1.06761075407885,0.382261277953395,-2.7928822919098,0.0052240697693047,0.0159152056771215,down,557.815621554604,-2.2561049416044,0.199495808174192,-11.309034321335,1.18385266825739e-29,7.72124236174102e-28,down
AT4G17000,55.5488379321664,-1.49487506640578,0.536283431149378,-2.78747203358851,0.00531210391358,0.0161463949463619,down,320.408344377289,1.6071800551227,0.252242087602075,6.37157767920995,1.87093488647066e-10,2.36052255152965e-09,up
AT1G13920,75.4320117333894,-1.30228155628214,0.467704237194144,-2.78441256828204,0.0053624776267828,0.0162841747688193,down,215.096578053283,1.30868876193814,0.263681942006399,4.96313381181932,6.93647569625629e-07,5.11999416652239e-06,up
AT4G16680,134.686716380784,1.15570187620558,0.415546489603247,2.78116144672288,0.0054164793071384,0.0164216780389241,up,76.8526850402309,-1.6432206025436,0.393964366697471,-4.17098788989066,3.03281981142667e-05,0.0001601336910386,down
AT3G53900,138.080698933971,-1.02147621295944,0.367404357212089,-2.78025067723893,0.0054316951260939,0.0164611833515583,down,1135.78055717412,1.11064074594943,0.167314991086516,6.63802292153925,3.1791843589075496e-11,4.50922815397993e-10,up
AT3G61450,31.7682252621158,-1.9836492272443,0.713644178904556,-2.77960541945315,0.0054424985022455,0.0164917119695239,down,21.7305193501616,-2.07099210961039,0.731834935259587,-2.82986232254108,0.0046568038563809,0.014083689960176,down
AT1G16510,77.3520104861868,1.32461455112055,0.476575836264561,2.77944127739037,0.0054452497813213,0.0164978364251457,up,99.8835831445224,-1.31876505018572,0.342239475188536,-3.85333997330152,0.0001165174268711,0.0005397608183274,down
AT1G74870,23.7370922300295,2.20084405501744,0.794526450463097,2.77000728387916,0.0056055039083114,0.0169221063877362,up,179.53297743295,-3.68176082116907,0.345049857967484,-10.6702284790276,1.40281016390806e-26,7.6803856473966e-25,down
