gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
AT4G30600,6405.9667159505,2.09922493623433,0.193531184303239,10.8469595935769,2.06169665410785e-27,6.60795710584696e-26,up
AT1G06090,4220.20013637603,2.71144169870568,0.250089107908232,10.841902397847,2.17892230593588e-27,6.97378589588203e-26,up
AT5G43420,542.14378481417,2.67388313734131,0.24685395923629,10.8318422180211,2.43212275213825e-27,7.773160637527e-26,up
AT4G19690,1689.23116542126,-11.2784726165125,1.04210373742176,-10.822792598764,2.68470180900297e-27,8.56829407856373e-26,down
AT3G26290,237.86480248455,-3.97348695828184,0.367156915293012,-10.8223127299966,2.69879852090856e-27,8.60113559639632e-26,down
AT5G10580,425.965575365362,-4.4014752943931,0.407102055440849,-10.8117245677543,3.02920986541931e-27,9.64056705901615e-26,down
AT2G30720,657.356296248214,2.62367495706967,0.243176561392319,10.789176975148,3.87241863928437e-27,1.23067751861139e-25,up
AT4G05020,5224.91163642433,2.05734553495453,0.190747165372659,10.7857200967319,4.02081794227571e-27,1.27604497505143e-25,up
AT3G50060,356.644830010528,3.30347472134171,0.306341620689113,10.7836300986806,4.11325997703812e-27,1.3035515068885502e-25,up
AT3G06490,210.528906124162,7.59383444943025,0.704375705738159,10.780943163666,4.23520733692522e-27,1.34031855721516e-25,up
AT4G17895,942.887552094881,2.6950184234165,0.250327524127227,10.7659692349563,4.98343873697446e-27,1.57490603777168e-25,up
AT5G48540,1979.44943553549,2.32233241838232,0.215763671207585,10.7633152763146,5.12910684169334e-27,1.6186773490908201e-25,up
AT3G05830,477.30095507212,2.85779786067143,0.265627166603742,10.7586806621126,5.3936814309470006e-27,1.6997995204139301e-25,up
AT5G62620,607.460554888102,2.66976110573546,0.24815272357623,10.7585404151945,5.40189514482922e-27,1.7000170291443e-25,up
AT4G23810,417.930827333466,3.56261157390733,0.331158593062224,10.7580224356066,5.4323388237448e-27,1.7072201399351501e-25,up
AT1G54540,224.835012941018,-4.39899624793872,0.40896108389797,-10.7565155246806,5.52187662243892e-27,1.7329489466754201e-25,down
AT5G45350,1351.46519693101,2.61511973208525,0.243147933973366,10.7552619894838,5.59747311647458e-27,1.7542372058232901e-25,up
AT2G17450,1345.83421981379,2.51535783311505,0.23390006112649,10.7539853602466,5.67551705219386e-27,1.77623245583618e-25,up
AT2G43620,154.696812775214,5.15173860959042,0.47930799609799,10.7482843005548,6.03741538743017e-27,1.88688019494291e-25,up
AT1G49430,330.066355923161,-7.59340899787142,0.706619821595843,-10.7461024525498,6.18189210345453e-27,1.92936511007816e-25,down
AT3G53160,318.521626882876,3.44173909049261,0.320338307475006,10.7440759040695,6.31915377414739e-27,1.9694841197328902e-25,up
AT3G01513,680.448398148431,2.89504917025294,0.26956759014257,10.7396040032921,6.63282714418809e-27,2.06439892768697e-25,up
AT1G80670,1621.70270219777,2.48141079400883,0.231098879275743,10.7374419200365,6.78997120225621e-27,2.11040150324871e-25,up
AT5G50920,7713.09478941466,2.08648469964265,0.194435022098116,10.7310127420859,7.27939626455433e-27,2.2594126098059e-25,up
AT1G72140,1480.79291359639,3.38181800471398,0.315155529200836,10.730631993954,7.30945385753621e-27,2.2656298952659604e-25,up
AT2G44280,611.281474271835,3.1605458647863,0.294607047423703,10.728004955838,7.520221967732001e-27,2.32776624086127e-25,up
AT5G23700,277.456106401781,3.46453397185232,0.323100622427413,10.7227709616395,7.95827394860963e-27,2.45998848348541e-25,up
AT5G62480,337.719153543708,-3.28712864338951,0.306916031141309,-10.7101888134219,9.11756668646959e-27,2.81448820829873e-25,down
AT5G37770,930.977792552888,2.41902511327177,0.22587844898117,10.7094108543017,9.19450634689993e-27,2.83436651315895e-25,up
AT2G34420,1434.75336045494,-2.6189230810862,0.244779370870897,-10.6991168077946,1.02752895423448e-26,3.1632212874499103e-25,down
AT2G32235,217.448357174642,3.5918465780821,0.336297473233711,10.6805636793647,1.25507243015169e-26,3.8584512424091803e-25,up
