gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT2G14775,,,,,,,,78.1444529764659,-2.0497992942252,0.396855630349679,-5.16510070026996,2.40309511601231e-07,1.9223955601317e-06,down
AT1G02360,,,,,,,,275.904487554444,1.1932084863233,0.231102718456302,5.1631088301063,2.42881832111582e-07,1.94167187352163e-06,up
AT1G35310,,,,,,,,175.703811985074,-1.48739535704228,0.288131605622527,-5.16220826878281,2.44053538813866e-07,1.95038567962029e-06,down
AT5G53470,,,,,,,,418.733622450664,1.15342423108255,0.223532113807581,5.15999339618569,2.46958553447383e-07,1.97162128071655e-06,up
AT1G57870,,,,,,,,556.695855260727,1.02374860403711,0.198476302257065,5.15803948579796,2.49549000977874e-07,1.99097065586324e-06,up
AT5G07322,,,,,,,,178.568323253309,1.40401260214849,0.272380789802912,5.15459479783577,2.54179950585648e-07,2.02724009369529e-06,up
AT4G15690,,,,,,,,58.6482404983624,2.32889993932794,0.451853575095346,5.15410316015872,2.54847627757202e-07,2.0312726953566e-06,up
AT1G79390,,,,,,,,1269.68531310555,-1.06001969342145,0.20568925036897,-5.15350068863571,2.55668135094921e-07,2.03706744087145e-06,down
AT4G31355,,,,,,,,31.6097388948321,-4.35446690984514,0.845816579366122,-5.14824019305521,2.629416578426e-07,2.09083288286499e-06,down
AT1G64253,,,,,,,,52.1494562907527,-2.6122343671729,0.507597017133789,-5.14627603984597,2.65708347290818e-07,2.1107234469814e-06,down
AT1G55880,,,,,,,,604.608194796049,-1.04310287621058,0.202787404388487,-5.14382478219539,2.69200627702887e-07,2.13653248046233e-06,down
AT2G07648,,,,,,,,24.2197704029101,-8.06696929983515,1.56935990885968,-5.1402927106101,2.74310798890587e-07,2.17543956156717e-06,down
AT2G25260,,,,,,,,119.837377709468,1.63023526541182,0.317517426521403,5.13431745549227,2.83169782272513e-07,2.2419720970571e-06,up
ATCG00860,,,,,,,,47.1530892920793,7.5407060048375,1.4696125568537,5.13108435939158,2.88077755953842e-07,2.27780858309843e-06,up
AT3G07800,,,,,,,,377.587394938514,1.08157840230213,0.210814236622711,5.13048084241961,2.89002973322918e-07,2.28361137907692e-06,up
AT5G63830,,,,,,,,365.219336763131,-1.11363670328482,0.217067326245148,-5.13037462868605,2.89166100196034e-07,2.28414426796146e-06,down
AT4G03960,,,,,,,,440.402919072132,-1.09746553506319,0.214068926354606,-5.12669238712971,2.94876717996858e-07,2.32617387154758e-06,down
AT5G05880,,,,,,,,139.418452606758,1.51153402382316,0.294928421307012,5.12508769797299,2.9739928647284e-07,2.34374987368543e-06,up
AT5G51920,,,,,,,,141.309135397638,-1.54873530625878,0.302252580785906,-5.12397711288954,2.99157311956552e-07,2.35604889268059e-06,down
AT3G61400,,,,,,,,27.613118490302,4.12349895717035,0.805274346131548,5.12061383425314,3.04542713764353e-07,2.39530119283982e-06,up
AT5G53045,,,,,,,,512.10553910768,-1.10351363233035,0.215524610015396,-5.12012819441603,3.05328030455139e-07,2.40068689558453e-06,down
AT5G27280,,,,,,,,406.909341994381,1.05000594119615,0.205098187460249,5.11952813527255,3.06301072786868e-07,2.40754458626781e-06,up
AT1G04650,,,,,,,,271.845812706073,-1.29304943498921,0.25263565761992,-5.11823804751485,3.08403198646238e-07,2.42247211414424e-06,down
AT5G44480,,,,,,,,232.295023080512,1.24626434649483,0.243493601167998,5.11826323368133,3.08362026198423e-07,2.42247211414424e-06,up
AT4G16460,,,,,,,,25.9460816193246,-4.6748606997225,0.914531765296808,-5.11175322401764,3.19182607420225e-07,2.50302497428653e-06,down
AT1G58590,,,,,,,,204.429159791885,1.49380889880843,0.292392650823272,5.10891397099895,3.24015832186839e-07,2.53842531346637e-06,up
AT3G21520,,,,,,,,28.4630967303598,-3.76098973573709,0.73630164331747,-5.10794695335954,3.25678046683343e-07,2.54977391025847e-06,down
AT4G16280,,,,,,,,895.131319469234,-1.06885348248534,0.209362990571934,-5.10526468677903,3.3033181554008e-07,2.58536090778926e-06,down
AT4G21585,,,,,,,,136.167198988306,1.52671971048272,0.299091717053413,5.10452019709418,3.31634855649597e-07,2.59323256753673e-06,up
AT1G76020,,,,,,,,412.945151140924,1.09964643984919,0.215439096597013,5.10421022562175,3.32178843802551e-07,2.59641165042917e-06,up
AT5G57900,,,,,,,,884.923445062097,-1.10406688858411,0.216333499988558,-5.1035410079461,3.33356234386032e-07,2.60390925099115e-06,down
AT3G62960,,,,,,,,26.7314251845106,5.09006320593531,0.997425364228282,5.1032020925932,3.33954042076777e-07,2.60772552777715e-06,up
AT1G20890,,,,,,,,285.131458509859,-1.24160218404921,0.243304507354089,-5.10307925468175,3.34170969435883e-07,2.60856612537736e-06,down
AT5G53820,,,,,,,,133.595781547358,-1.5366117951845,0.301160768253937,-5.10229736792557,3.35554945385984e-07,2.61851327273907e-06,down
AT3G28760,,,,,,,,410.000669729943,1.09286918450345,0.214301854764933,5.09967207564404,3.40242429768883e-07,2.65224086426818e-06,up
AT2G19170,,,,,,,,530.972215133943,1.04880893170115,0.205719411229055,5.0982497248807,3.42808385852767e-07,2.67075031941625e-06,up
AT1G55140,,,,,,,,610.760937923735,1.11041888157611,0.21781760267753,5.09792995573478,3.43387823823811e-07,2.67439175937951e-06,up
AT3G44580,,,,,,,,26.6723068152452,-4.1037564862497,0.805313828243827,-5.09584753461752,3.47184467729099e-07,2.7004367641451e-06,down
AT3G59000,,,,,,,,202.335432674497,-1.31785860204583,0.258737198475811,-5.09342533585881,3.51651573891019e-07,2.73429143985424e-06,down
AT1G18810,,,,,,,,76.6592056351384,2.02527663714286,0.398011319040235,5.08849005105337,3.60925712742449e-07,2.80275136267892e-06,up
